 sampling:128, subject:ERIK                                                                            , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
4142.05127,4113.333008,4198.461426,4195.897461,4182.05127,4195.897461,4197.94873,4197.436035,4193.333008,4213.333008,4189.230469,4061.025635,4182.05127,4197.436035
4152.307617,4116.410156,4194.871582,4193.333008,4184.615234,4193.333008,4198.461426,4196.410156,4191.794922,4221.025391,4192.820313,4055.384521,4181.025391,4196.410156
4153.846191,4137.94873,4197.436035,4192.307617,4183.589844,4196.410156,4196.410156,4196.410156,4189.230469,4211.281738,4190.769043,4053.333252,4179.487305,4195.897461
4151.281738,4146.153809,4196.410156,4194.358887,4184.615234,4197.436035,4193.333008,4195.897461,4196.922852,4208.717773,4184.102539,4056.410156,4182.05127,4195.384277
4169.743652,4146.153809,4198.974121,4198.974121,4194.358887,4197.94873,4199.487305,4197.94873,4202.05127,4228.717773,4189.230469,4057.435791,4189.230469,4195.384277
4192.307617,4180.512695,4196.922852,4194.358887,4207.692383,4195.897461,4199.487305,4198.974121,4211.794922,4252.307617,4196.922852,4055.384521,4200,4196.922852
4187.692383,4187.179199,4201.025391,4195.897461,4207.692383,4196.410156,4198.974121,4196.410156,4212.820313,4243.589844,4191.794922,4057.435791,4198.461426,4195.897461
4186.153809,4186.666504,4196.410156,4196.410156,4204.615234,4194.358887,4196.922852,4195.384277,4212.307617,4242.05127,4189.743652,4062.563965,4198.461426,4193.333008
4194.358887,4187.179199,4196.922852,4196.922852,4205.12793,4197.94873,4198.974121,4198.461426,4212.307617,4249.743652,4191.281738,4063.5896,4197.436035,4197.436035
4200,4191.794922,4192.820313,4193.333008,4208.205078,4198.461426,4193.333008,4198.461426,4220.512695,4253.333008,4190.769043,4061.025635,4197.94873,4201.538574
4194.871582,4178.974121,4196.922852,4197.94873,4206.153809,4198.461426,4195.897461,4197.436035,4218.461426,4244.102539,4192.820313,4059.487061,4198.461426,4198.461426
4191.794922,4193.846191,4194.358887,4196.922852,4207.179199,4193.333008,4195.897461,4196.922852,4216.922852,4253.333008,4191.794922,4056.923096,4202.563965,4194.871582
4185.641113,4187.692383,4197.436035,4196.922852,4205.641113,4196.410156,4198.974121,4196.922852,4212.307617,4251.281738,4186.666504,4055.897217,4195.897461,4196.410156
4189.743652,4178.974121,4197.94873,4193.333008,4204.102539,4196.410156,4197.94873,4196.410156,4211.281738,4246.666504,4189.230469,4057.94873,4193.333008,4196.922852
4190.256348,4175.897461,4201.025391,4195.897461,4205.641113,4195.897461,4199.487305,4197.436035,4210.256348,4242.05127,4191.281738,4061.025635,4195.897461,4196.922852
4186.666504,4191.281738,4195.897461,4198.974121,4205.12793,4194.871582,4196.410156,4197.436035,4211.794922,4240.512695,4188.205078,4060.512695,4200.512695,4198.974121
4189.230469,4190.256348,4195.897461,4200.512695,4203.07666,4195.897461,4197.436035,4196.410156,4208.205078,4241.538574,4190.256348,4057.435791,4201.025391,4199.487305
4197.94873,4183.589844,4199.487305,4200,4206.666504,4194.358887,4198.461426,4196.410156,4208.717773,4243.589844,4193.846191,4056.923096,4197.94873,4196.410156
4201.538574,4182.05127,4199.487305,4198.461426,4205.641113,4193.846191,4198.461426,4196.922852,4212.307617,4245.641113,4191.794922,4061.53833,4194.358887,4195.384277
4203.07666,4183.589844,4195.897461,4196.410156,4202.05127,4195.384277,4198.461426,4197.94873,4213.846191,4251.794922,4190.256348,4061.53833,4196.410156,4196.410156
4198.974121,4175.384277,4195.384277,4193.846191,4206.666504,4194.871582,4197.94873,4198.461426,4213.333008,4252.820313,4191.281738,4058.974365,4195.897461,4195.897461
4191.281738,4163.589844,4200,4196.922852,4209.230469,4195.384277,4198.974121,4196.922852,4208.205078,4234.871582,4192.820313,4061.025635,4187.692383,4193.333008
4192.307617,4180.512695,4195.897461,4196.922852,4205.12793,4193.846191,4197.436035,4196.922852,4208.717773,4233.846191,4192.307617,4062.05127,4191.794922,4194.871582
4196.410156,4176.922852,4198.461426,4198.461426,4203.07666,4194.358887,4198.974121,4196.410156,4204.615234,4238.974121,4188.205078,4057.94873,4194.871582,4196.922852
4198.461426,4169.230469,4200,4200.512695,4204.102539,4194.358887,4197.94873,4195.897461,4205.641113,4235.897461,4189.743652,4056.410156,4193.333008,4196.922852
4192.820313,4170.256348,4203.07666,4203.07666,4201.025391,4199.487305,4200.512695,4197.94873,4207.179199,4229.230469,4193.846191,4059.487061,4190.256348,4197.436035
4189.230469,4180.512695,4194.358887,4195.384277,4203.589844,4197.94873,4196.922852,4197.436035,4213.333008,4237.94873,4189.743652,4060,4194.358887,4196.410156
4187.692383,4167.692383,4196.410156,4196.922852,4205.12793,4194.358887,4197.94873,4194.871582,4210.256348,4237.94873,4186.666504,4058.461426,4191.794922,4194.871582
4194.871582,4184.102539,4194.358887,4198.974121,4207.179199,4191.794922,4196.922852,4192.307617,4210.769043,4245.12793,4192.820313,4057.94873,4195.897461,4195.897461
4189.743652,4181.025391,4198.461426,4199.487305,4206.666504,4195.897461,4197.436035,4194.358887,4205.641113,4245.641113,4191.794922,4058.461426,4192.307617,4196.922852
4177.94873,4160,4196.922852,4194.358887,4203.589844,4194.358887,4193.333008,4194.358887,4202.563965,4235.384277,4188.205078,4058.974365,4185.12793,4196.922852
4173.333008,4148.717773,4198.974121,4197.436035,4197.94873,4194.871582,4197.436035,4194.358887,4202.05127,4216.410156,4190.769043,4058.974365,4185.641113,4196.922852
4183.589844,4177.94873,4194.871582,4194.871582,4199.487305,4194.358887,4195.897461,4196.922852,4206.666504,4226.153809,4188.717773,4056.410156,4196.922852,4196.410156
4184.102539,4184.102539,4196.922852,4192.820313,4201.538574,4194.358887,4196.410156,4200,4205.641113,4238.974121,4185.12793,4056.410156,4197.94873,4196.410156
4185.641113,4176.410156,4196.410156,4193.846191,4203.07666,4195.897461,4197.436035,4197.94873,4207.179199,4234.358887,4188.717773,4060,4191.794922,4196.922852
4185.12793,4167.692383,4193.846191,4196.410156,4205.12793,4200.512695,4197.94873,4196.922852,4206.666504,4232.820313,4188.717773,4061.025635,4189.743652,4196.922852
4185.12793,4170.256348,4194.871582,4196.922852,4205.12793,4197.436035,4197.94873,4197.94873,4202.563965,4242.05127,4188.205078,4057.435791,4194.358887,4195.897461
4189.230469,4171.281738,4198.974121,4196.922852,4202.563965,4193.846191,4200,4195.897461,4201.025391,4240.512695,4193.333008,4057.435791,4196.922852,4197.436035
4190.256348,4180,4198.974121,4196.410156,4206.153809,4195.384277,4200.512695,4197.94873,4205.12793,4234.358887,4194.358887,4057.94873,4195.384277,4197.436035
4183.07666,4182.563965,4194.871582,4195.384277,4209.743652,4194.871582,4195.897461,4201.538574,4209.230469,4236.410156,4191.794922,4056.923096,4196.410156,4194.358887
4172.307617,4136.410156,4198.461426,4198.974121,4199.487305,4195.384277,4196.410156,4197.436035,4201.538574,4222.563965,4188.717773,4055.384521,4187.179199,4194.871582
4161.538574,4113.333008,4194.871582,4197.94873,4191.281738,4194.871582,4195.897461,4194.871582,4193.846191,4210.769043,4186.666504,4054.358887,4178.461426,4197.436035
4151.794922,4130.769043,4194.871582,4196.922852,4190.256348,4195.897461,4198.461426,4197.436035,4188.717773,4211.794922,4186.666504,4054.358887,4177.94873,4195.897461
4153.846191,4149.230469,4192.307617,4192.307617,4191.794922,4194.871582,4196.410156,4195.384277,4191.281738,4213.333008,4187.692383,4057.435791,4184.102539,4196.410156
4155.384277,4130.256348,4196.410156,4195.384277,4189.230469,4195.897461,4197.94873,4194.871582,4186.666504,4201.538574,4186.153809,4057.435791,4182.05127,4197.436035
4160.512695,4138.974121,4189.743652,4195.384277,4189.743652,4192.820313,4194.358887,4196.410156,4190.769043,4212.820313,4189.230469,4057.435791,4182.05127,4193.846191
4162.563965,4135.384277,4192.307617,4196.410156,4187.692383,4195.384277,4197.436035,4194.871582,4193.846191,4220.512695,4190.769043,4061.025635,4181.025391,4191.794922
4163.589844,4137.436035,4192.820313,4191.281738,4189.230469,4195.897461,4196.922852,4193.333008,4195.384277,4224.615234,4188.717773,4062.563965,4186.153809,4195.384277
4160,4140.512695,4198.461426,4196.410156,4190.256348,4196.922852,4196.922852,4196.410156,4194.358887,4223.07666,4187.179199,4058.974365,4190.769043,4196.922852
4166.666504,4161.025391,4194.358887,4197.94873,4189.743652,4192.820313,4192.307617,4197.436035,4199.487305,4225.12793,4187.692383,4057.435791,4193.333008,4193.333008
4169.230469,4171.281738,4196.922852,4196.922852,4186.666504,4194.358887,4196.922852,4195.897461,4198.461426,4218.461426,4187.179199,4057.435791,4192.820313,4195.897461
4168.717773,4178.461426,4198.974121,4195.384277,4187.179199,4196.922852,4196.410156,4196.922852,4202.05127,4224.102539,4188.717773,4055.384521,4197.94873,4202.563965
4169.743652,4166.666504,4197.94873,4197.436035,4189.230469,4198.461426,4194.871582,4200,4207.179199,4236.922852,4190.256348,4056.923096,4195.897461,4202.05127
4178.461426,4166.666504,4193.846191,4194.871582,4193.333008,4194.871582,4195.897461,4196.922852,4206.153809,4232.820313,4189.743652,4056.410156,4191.794922,4194.871582
4180,4169.743652,4197.436035,4196.922852,4193.846191,4195.897461,4196.922852,4196.922852,4203.07666,4221.538574,4189.743652,4055.897217,4194.358887,4195.897461
4177.94873,4169.230469,4199.487305,4198.461426,4190.769043,4197.94873,4195.897461,4200,4205.12793,4228.205078,4190.769043,4058.974365,4198.461426,4196.922852
4183.07666,4178.461426,4195.897461,4195.384277,4187.692383,4194.871582,4198.461426,4198.974121,4207.179199,4235.384277,4190.769043,4060.512695,4198.974121,4195.384277
4187.179199,4184.102539,4197.436035,4196.922852,4188.717773,4195.897461,4200.512695,4195.897461,4206.666504,4227.692383,4188.205078,4057.435791,4196.922852,4195.897461
4186.666504,4177.94873,4198.974121,4197.94873,4193.846191,4198.461426,4194.871582,4197.436035,4210.256348,4230.256348,4188.717773,4056.923096,4199.487305,4196.922852
4187.179199,4166.666504,4200,4196.410156,4191.794922,4197.94873,4193.846191,4197.94873,4204.102539,4229.743652,4188.717773,4056.923096,4198.461426,4196.410156
4189.230469,4180,4193.333008,4194.358887,4190.769043,4192.820313,4194.871582,4197.436035,4203.07666,4234.358887,4190.256348,4056.923096,4197.94873,4197.436035
4183.07666,4174.871582,4196.410156,4198.461426,4192.307617,4196.410156,4197.94873,4197.94873,4205.12793,4233.846191,4186.666504,4058.974365,4194.871582,4196.410156
4179.487305,4174.358887,4194.358887,4195.384277,4193.333008,4198.974121,4194.358887,4195.384277,4207.179199,4227.692383,4184.615234,4057.94873,4195.897461,4194.871582
4171.794922,4173.846191,4197.94873,4195.384277,4187.692383,4200,4196.922852,4194.358887,4198.461426,4220,4187.179199,4054.871582,4193.333008,4195.384277
4165.12793,4179.487305,4193.333008,4194.358887,4187.692383,4194.871582,4196.410156,4194.871582,4196.410156,4227.692383,4189.743652,4057.435791,4194.871582,4196.410156
4159.487305,4160.512695,4196.922852,4196.922852,4189.230469,4194.871582,4197.94873,4196.410156,4196.922852,4219.487305,4187.692383,4059.487061,4194.358887,4197.436035
4164.615234,4160.512695,4194.871582,4194.871582,4189.230469,4192.820313,4195.897461,4196.410156,4201.025391,4212.820313,4187.179199,4056.923096,4195.897461,4195.897461
4164.615234,4150.769043,4196.922852,4196.922852,4186.153809,4194.871582,4199.487305,4196.410156,4193.333008,4215.897461,4189.230469,4057.94873,4190.256348,4193.333008
4162.563965,4148.205078,4195.897461,4197.94873,4187.692383,4195.384277,4197.94873,4195.384277,4194.871582,4225.12793,4187.692383,4058.461426,4187.179199,4194.871582
4162.05127,4144.102539,4198.461426,4200,4190.256348,4197.436035,4200,4196.922852,4201.025391,4220,4185.641113,4055.897217,4189.230469,4197.436035
4166.153809,4150.769043,4194.358887,4195.897461,4190.769043,4197.94873,4196.922852,4198.974121,4201.538574,4216.410156,4189.743652,4054.358887,4193.846191,4196.410156
4161.538574,4153.846191,4196.410156,4195.897461,4188.717773,4198.974121,4193.333008,4196.410156,4193.333008,4214.358887,4191.794922,4057.94873,4193.846191,4195.384277
4160.512695,4169.743652,4197.436035,4196.410156,4188.205078,4195.384277,4195.897461,4194.358887,4192.820313,4211.794922,4190.256348,4055.897217,4192.307617,4195.897461
4162.05127,4170.769043,4193.333008,4195.384277,4186.666504,4193.846191,4200,4197.436035,4195.384277,4207.179199,4191.281738,4053.845947,4189.230469,4195.384277
4158.974121,4163.589844,4192.307617,4195.897461,4180.512695,4197.94873,4197.94873,4198.974121,4193.846191,4209.230469,4189.743652,4055.384521,4187.179199,4192.307617
4153.846191,4165.641113,4196.410156,4194.871582,4178.461426,4197.94873,4196.410156,4196.410156,4194.871582,4218.461426,4186.153809,4057.435791,4190.256348,4193.333008
4152.307617,4156.410156,4198.461426,4195.897461,4183.07666,4195.384277,4198.974121,4195.897461,4192.307617,4220,4185.641113,4056.410156,4188.717773,4195.897461
4155.897461,4160,4194.871582,4194.358887,4188.205078,4195.897461,4195.897461,4196.410156,4196.410156,4216.922852,4187.692383,4056.410156,4188.717773,4195.384277
4158.461426,4168.717773,4197.94873,4197.436035,4187.692383,4198.974121,4196.410156,4195.384277,4198.974121,4207.692383,4186.666504,4054.871582,4191.281738,4194.871582
4162.563965,4175.384277,4194.358887,4196.410156,4189.743652,4196.410156,4197.436035,4194.358887,4198.461426,4215.384277,4187.179199,4054.871582,4193.333008,4197.94873
4157.94873,4169.230469,4195.384277,4197.94873,4191.281738,4195.897461,4199.487305,4197.436035,4193.846191,4221.025391,4187.692383,4055.897217,4188.205078,4197.94873
4158.974121,4185.12793,4191.281738,4196.922852,4191.794922,4193.846191,4196.410156,4199.487305,4198.974121,4214.871582,4187.179199,4056.410156,4193.333008,4195.897461
4163.07666,4179.487305,4198.461426,4199.487305,4189.743652,4194.871582,4198.461426,4200.512695,4194.358887,4206.666504,4186.153809,4055.384521,4189.743652,4197.436035
4166.666504,4182.563965,4197.436035,4195.384277,4191.281738,4192.820313,4194.871582,4200,4191.794922,4222.05127,4189.743652,4054.871582,4187.692383,4198.461426
4164.102539,4179.487305,4197.436035,4194.871582,4189.230469,4196.410156,4198.974121,4197.436035,4196.922852,4223.589844,4191.281738,4056.923096,4192.820313,4195.897461
4170.256348,4186.153809,4194.358887,4195.897461,4188.717773,4195.384277,4201.538574,4193.333008,4203.07666,4225.12793,4187.179199,4056.410156,4198.974121,4195.384277
4171.794922,4184.615234,4201.538574,4200,4189.230469,4194.358887,4201.538574,4193.333008,4194.358887,4223.07666,4185.12793,4054.358887,4190.256348,4198.461426
4170.769043,4186.153809,4198.461426,4196.410156,4191.794922,4192.307617,4196.410156,4194.871582,4197.436035,4217.94873,4187.692383,4053.333252,4188.205078,4196.922852
4173.846191,4171.794922,4196.410156,4194.871582,4192.820313,4196.922852,4198.461426,4194.358887,4203.589844,4215.384277,4187.179199,4055.384521,4192.307617,4195.384277
4184.615234,4182.563965,4194.871582,4194.358887,4194.871582,4197.436035,4197.94873,4194.871582,4208.205078,4234.871582,4187.179199,4056.923096,4193.333008,4196.410156
4183.589844,4207.692383,4197.94873,4197.94873,4195.897461,4196.922852,4196.410156,4197.436035,4209.230469,4241.538574,4189.743652,4058.461426,4194.871582,4196.922852
4174.871582,4220,4196.410156,4196.922852,4195.384277,4196.922852,4195.897461,4196.410156,4205.12793,4223.07666,4188.717773,4056.410156,4197.94873,4194.871582
4173.333008,4213.333008,4196.922852,4195.384277,4194.871582,4195.897461,4194.871582,4195.384277,4198.974121,4218.974121,4190.256348,4056.923096,4194.871582,4195.897461
4176.410156,4208.205078,4200,4198.461426,4197.94873,4195.897461,4195.897461,4195.384277,4199.487305,4232.307617,4191.794922,4058.461426,4190.256348,4196.922852
4174.871582,4207.179199,4199.487305,4197.94873,4200,4194.871582,4199.487305,4195.897461,4200,4233.846191,4188.205078,4055.384521,4190.256348,4196.922852
4174.871582,4197.94873,4198.461426,4195.897461,4196.922852,4195.384277,4202.05127,4196.922852,4195.897461,4222.05127,4184.102539,4052.307617,4189.743652,4195.384277
4185.641113,4205.641113,4195.384277,4194.358887,4198.974121,4195.384277,4196.410156,4197.436035,4207.179199,4235.384277,4188.205078,4058.974365,4196.410156,4196.410156
4192.820313,4207.179199,4197.94873,4195.897461,4203.589844,4198.974121,4195.897461,4195.897461,4211.794922,4242.05127,4188.205078,4062.563965,4198.461426,4196.922852
4203.589844,4220,4196.922852,4192.820313,4207.692383,4199.487305,4195.897461,4195.897461,4212.820313,4237.94873,4186.666504,4061.025635,4200.512695,4197.436035
4209.743652,4226.666504,4200,4196.922852,4207.692383,4201.538574,4197.94873,4197.94873,4216.410156,4237.94873,4187.179199,4057.94873,4200.512695,4196.410156
4198.461426,4220,4197.436035,4195.897461,4206.153809,4197.94873,4193.846191,4196.922852,4212.820313,4237.436035,4187.692383,4055.384521,4197.436035,4195.384277
4178.461426,4175.897461,4199.487305,4195.897461,4194.871582,4195.897461,4196.922852,4195.384277,4189.743652,4205.641113,4184.102539,4052.307617,4185.641113,4195.384277
4178.461426,4170.256348,4194.871582,4193.846191,4189.230469,4193.333008,4196.410156,4194.871582,4185.641113,4198.974121,4185.12793,4053.333252,4184.102539,4196.410156
4178.974121,4182.05127,4198.461426,4196.922852,4192.820313,4195.384277,4198.974121,4195.384277,4192.820313,4216.410156,4188.205078,4057.94873,4184.102539,4198.974121
4178.461426,4191.281738,4195.897461,4194.358887,4196.410156,4194.358887,4196.410156,4196.410156,4193.333008,4222.05127,4185.12793,4057.435791,4187.692383,4198.974121
4183.589844,4178.461426,4195.897461,4196.410156,4191.794922,4195.897461,4194.871582,4195.897461,4190.256348,4208.717773,4185.12793,4055.384521,4188.205078,4198.974121
4189.743652,4183.07666,4194.871582,4196.410156,4194.871582,4194.358887,4191.281738,4194.871582,4196.922852,4209.230469,4189.743652,4053.845947,4187.179199,4198.461426
4184.615234,4185.641113,4200.512695,4197.436035,4201.538574,4194.358887,4194.358887,4196.922852,4193.846191,4213.333008,4189.743652,4054.871582,4183.589844,4200.512695
4183.07666,4186.153809,4197.94873,4196.410156,4200.512695,4193.333008,4194.871582,4198.461426,4192.820313,4217.436035,4188.717773,4054.871582,4184.102539,4198.974121
4185.641113,4183.589844,4196.922852,4196.922852,4196.922852,4195.384277,4194.358887,4198.461426,4198.974121,4220.512695,4189.230469,4054.358887,4185.641113,4197.436035
4189.743652,4197.436035,4197.94873,4194.358887,4197.94873,4196.922852,4193.846191,4197.94873,4197.94873,4218.461426,4187.179199,4051.794678,4186.153809,4197.94873
4187.179199,4198.461426,4197.94873,4194.871582,4197.94873,4194.871582,4195.384277,4195.897461,4194.358887,4213.333008,4186.666504,4054.358887,4186.666504,4200
