# H:M:S.f Gyro(x) Gyro(y) F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4
14:32:05.379807 2046 2039 2133.0801 2132.5599 2129.9589 2130.219 2133.0801 2126.8377 2130.7392 2131.7796 2133.8604 2135.1609 2133.0801 2135.6811 2109.411 1768.68 
14:32:05.387801 2045 2039 2131.2594 2131.7796 2131.7796 2130.7392 2132.82 2127.0978 2131.7796 2132.2998 2134.1205 2133.8604 2130.4791 2129.6988 2107.8504 1767.8997 
14:32:05.395849 2043 2039 2132.5599 2132.82 2131.7796 2129.9589 2129.1786 2132.82 2126.5776 2129.9589 2134.9008 2133.6003 2127.618 2128.3983 2107.8504 1769.9805 
14:32:05.403815 2045 2037 2131.2594 2133.0801 2131.7796 2133.0801 2130.219 2134.6407 2128.3983 2130.9993 2134.6407 2134.6407 2128.6584 2129.4387 2106.81 1761.6573 
14:32:05.410807 2045 2037 2132.5599 2132.2998 2131.5195 2131.2594 2129.4387 2130.7392 2126.3175 2131.7796 2132.82 2135.1609 2130.7392 2130.9993 2107.5903 1763.2179 
14:32:05.418803 2046 2039 2128.6584 2132.2998 2132.82 2131.2594 2130.9993 2126.0574 2127.618 2130.219 2133.0801 2135.1609 2130.4791 2127.3579 2105.2494 1758.7962 
14:32:05.426845 2046 2038 2129.9589 2132.2998 2132.0397 2130.219 2129.6988 2125.5372 2126.8377 2128.9185 2133.6003 2134.6407 2130.4791 2128.6584 2106.0297 1759.5765 
14:32:05.434814 2044 2038 2129.6988 2133.0801 2132.0397 2133.0801 2130.219 2128.6584 2131.2594 2130.9993 2133.6003 2134.3806 2129.9589 2128.9185 2106.2898 1755.1548 
14:32:05.442805 2044 2037 2131.2594 2131.2594 2132.5599 2131.5195 2128.6584 2132.2998 2129.6988 2132.2998 2132.0397 2135.1609 2132.2998 2129.6988 2106.0297 1758.276 
14:32:05.458855 2045 2039 2134.3806 2130.219 2132.0397 2129.6988 2129.6988 2132.82 2129.9589 2132.5599 2132.0397 2133.8604 2133.3402 2133.6003 2108.8908 1761.9174 
14:32:05.466815 2046 2038 2132.82 2131.5195 2130.7392 2131.2594 2130.219 2129.1786 2133.0801 2133.0801 2132.5599 2134.3806 2133.8604 2135.1609 2110.1913 1761.6573 
14:32:05.473805 2044 2037 2133.6003 2129.6988 2130.4791 2130.4791 2130.9993 2128.3983 2132.5599 2132.82 2132.2998 2135.1609 2134.6407 2135.1609 2109.1509 1764.5184 
14:32:05.481803 2045 2038 2134.3806 2129.6988 2130.4791 2129.4387 2132.2998 2131.7796 2131.2594 2132.5599 2134.1205 2134.9008 2132.5599 2133.6003 2109.411 1766.5992 
14:32:05.489869 2046 2038 2132.0397 2132.0397 2130.7392 2131.7796 2132.2998 2134.9008 2133.6003 2133.6003 2136.2013 2133.6003 2133.0801 2134.1205 2110.1913 1764.7785 
14:32:05.497838 2045 2037 2132.0397 2133.8604 2130.9993 2132.2998 2132.2998 2132.82 2133.8604 2132.5599 2134.6407 2132.82 2133.0801 2132.82 2109.1509 1765.5588 
14:32:05.505843 2047 2038 2131.7796 2133.0801 2131.7796 2132.0397 2133.0801 2127.0978 2131.7796 2132.0397 2132.82 2134.1205 2129.9589 2129.6988 2108.1105 1764.7785 
14:32:05.513913 2046 2039 2133.3402 2131.5195 2129.9589 2130.4791 2131.5195 2129.9589 2129.1786 2130.4791 2132.82 2135.6811 2128.6584 2127.8781 2107.8504 1765.5588 
14:32:05.521848 2044 2038 2130.219 2132.0397 2130.7392 2132.82 2131.2594 2134.1205 2132.0397 2131.2594 2133.3402 2134.3806 2129.1786 2125.7973 2104.7292 1758.7962 
14:32:05.529815 2044 2036 2130.7392 2133.3402 2132.0397 2130.9993 2130.219 2130.7392 2126.8377 2132.2998 2132.2998 2133.6003 2130.7392 2128.1382 2104.7292 1761.1371 
14:32:05.536805 2043 2039 2131.7796 2133.3402 2131.7796 2130.219 2130.7392 2129.6988 2124.2367 2132.2998 2131.2594 2134.3806 2129.9589 2127.618 2104.7292 1759.3164 
14:32:05.544946 2045 2038 2134.9008 2131.7796 2129.4387 2128.1382 2128.1382 2132.2998 2122.9362 2131.7796 2133.3402 2134.6407 2129.1786 2128.9185 2106.0297 1763.478 
14:32:05.552844 2046 2038 2131.2594 2132.2998 2130.7392 2129.4387 2128.6584 2128.9185 2128.9185 2132.5599 2134.6407 2133.3402 2130.219 2130.219 2106.0297 1759.3164 
14:32:05.560812 2046 2038 2130.9993 2131.5195 2132.5599 2129.1786 2127.8781 2124.4968 2126.8377 2131.7796 2133.0801 2132.82 2134.1205 2132.0397 2107.8504 1760.6169 
14:32:05.568803 2046 2038 2130.9993 2129.6988 2132.2998 2131.2594 2130.4791 2129.9589 2130.4791 2132.2998 2133.0801 2133.0801 2132.82 2128.3983 2106.5499 1757.7558 
14:32:05.576892 2044 2037 2132.82 2129.9589 2129.6988 2129.4387 2129.1786 2135.421 2130.219 2132.5599 2133.3402 2133.6003 2132.82 2130.9993 2107.5903 1761.3972 
14:32:05.584824 2044 2037 2129.4387 2132.82 2130.4791 2129.9589 2130.9993 2135.1609 2133.3402 2131.5195 2132.0397 2134.3806 2133.8604 2132.5599 2108.1105 1759.3164 
14:32:05.592806 2045 2038 2132.5599 2131.5195 2132.0397 2129.9589 2132.0397 2132.0397 2132.5599 2130.4791 2133.3402 2134.9008 2133.3402 2134.1205 2110.4514 1765.0386 
14:32:05.600800 2046 2038 2134.1205 2130.4791 2131.7796 2130.219 2132.5599 2128.9185 2132.82 2131.7796 2135.421 2133.8604 2130.4791 2132.82 2110.7115 1768.68 
14:32:05.607870 2045 2038 2132.82 2131.7796 2130.4791 2130.7392 2131.7796 2127.8781 2129.9589 2132.82 2134.3806 2133.8604 2131.2594 2133.6003 2109.6711 1768.68 
14:32:05.615820 2045 2038 2130.9993 2132.2998 2130.9993 2131.5195 2132.5599 2130.4791 2130.7392 2132.5599 2133.3402 2134.6407 2130.9993 2130.219 2106.81 1764.5184 
14:32:05.623806 2044 2036 2132.0397 2131.5195 2131.2594 2129.9589 2131.2594 2134.1205 2129.6988 2131.7796 2134.1205 2134.1205 2130.4791 2128.3983 2107.3302 1766.3391 
14:32:05.631798 2043 2036 2131.5195 2132.5599 2130.7392 2129.6988 2130.7392 2135.421 2127.3579 2130.7392 2133.6003 2134.3806 2130.219 2128.6584 2107.8504 1765.0386 
14:32:05.639972 2046 2038 2128.3983 2133.0801 2131.7796 2132.2998 2130.9993 2132.2998 2129.1786 2132.0397 2134.1205 2134.9008 2130.219 2127.618 2104.4691 1757.4957 
14:32:05.647808 2047 2039 2129.4387 2132.82 2132.2998 2131.7796 2130.219 2126.8377 2129.6988 2131.7796 2134.9008 2135.1609 2130.219 2126.0574 2104.209 1757.2356 
14:32:05.655802 2046 2039 2127.8781 2131.7796 2132.2998 2132.0397 2131.2594 2122.416 2129.9589 2130.9993 2134.1205 2134.9008 2130.9993 2126.0574 2105.2494 1755.9351 
14:32:05.663798 2043 2037 2130.4791 2130.4791 2131.7796 2130.4791 2129.4387 2127.0978 2127.618 2130.9993 2132.2998 2135.1609 2129.9589 2127.8781 2105.2494 1760.0967 
14:32:05.670949 2042 2036 2131.7796 2130.219 2132.2998 2132.5599 2128.6584 2135.9412 2129.9589 2132.82 2132.5599 2134.6407 2130.7392 2128.3983 2104.7292 1757.2356 
14:32:05.678808 2044 2038 2133.0801 2130.219 2130.7392 2131.2594 2130.219 2139.5826 2128.6584 2131.7796 2132.2998 2134.1205 2134.3806 2131.7796 2107.8504 1759.8366 
14:32:05.686803 2046 2039 2130.4791 2130.219 2129.9589 2130.4791 2132.0397 2133.0801 2131.7796 2133.3402 2132.5599 2134.6407 2134.9008 2132.2998 2108.3706 1759.0563 
14:32:05.694795 2047 2039 2132.5599 2130.219 2129.9589 2127.3579 2127.8781 2124.7569 2129.4387 2134.3806 2133.8604 2135.6811 2133.8604 2133.6003 2109.6711 1763.478 
14:32:05.702833 2047 2039 2130.9993 2129.6988 2132.0397 2132.0397 2131.2594 2124.2367 2133.8604 2133.6003 2135.421 2134.6407 2134.3806 2133.8604 2107.8504 1757.4957 
14:32:05.710806 2045 2038 2132.82 2128.6584 2130.219 2132.2998 2133.0801 2132.2998 2133.8604 2131.7796 2134.1205 2133.3402 2134.3806 2134.6407 2107.0701 1763.478 
14:32:05.718806 2043 2036 2131.2594 2131.2594 2129.9589 2132.5599 2133.6003 2140.1028 2134.1205 2132.5599 2133.0801 2134.1205 2131.7796 2132.2998 2107.3302 1765.5588 
14:32:05.726795 2044 2036 2132.2998 2132.0397 2131.7796 2130.9993 2131.7796 2140.623 2130.4791 2132.2998 2132.5599 2135.421 2134.1205 2135.6811 2109.411 1766.3391 
14:32:05.734838 2046 2038 2130.4791 2132.0397 2132.82 2131.2594 2131.5195 2130.7392 2132.2998 2132.2998 2133.0801 2134.1205 2131.5195 2131.7796 2106.2898 1762.6977 
14:32:05.741805 2047 2039 2130.9993 2133.0801 2130.7392 2130.219 2128.9185 2118.7746 2128.9185 2132.2998 2133.6003 2133.6003 2126.5776 2126.0574 2106.5499 1766.8593 
14:32:05.749805 2046 2038 2131.2594 2133.0801 2129.9589 2131.2594 2129.9589 2120.8554 2127.8781 2132.0397 2132.5599 2134.6407 2126.8377 2124.7569 2106.5499 1762.1775 
14:32:05.757804 2045 2037 2131.7796 2130.9993 2130.4791 2130.4791 2130.219 2132.2998 2127.0978 2131.7796 2132.0397 2135.1609 2130.7392 2129.1786 2106.0297 1759.3164 
14:32:05.765846 2042 2036 2131.5195 2131.7796 2130.9993 2131.2594 2130.7392 2139.8427 2127.3579 2132.0397 2132.82 2133.8604 2129.6988 2129.4387 2106.2898 1760.877 
14:32:05.773807 2045 2037 2131.2594 2132.82 2132.2998 2133.6003 2131.7796 2137.5018 2128.1382 2133.3402 2134.1205 2132.82 2129.9589 2128.6584 2106.5499 1759.0563 
14:32:05.781805 2046 2039 2131.5195 2132.5599 2131.5195 2130.7392 2130.7392 2127.3579 2130.4791 2133.8604 2134.6407 2133.8604 2131.5195 2129.6988 2106.0297 1757.2356 
14:32:05.789803 2046 2039 2129.9589 2131.2594 2131.2594 2129.1786 2130.9993 2116.9539 2131.7796 2132.82 2133.8604 2135.421 2132.5599 2130.7392 2105.5095 1754.8947 
14:32:05.796836 2045 2039 2130.7392 2130.4791 2132.2998 2130.219 2132.5599 2122.416 2130.4791 2130.4791 2132.0397 2135.421 2132.5599 2129.1786 2106.0297 1758.276 
14:32:05.804805 2044 2037 2130.4791 2130.7392 2133.8604 2132.2998 2133.8604 2136.9816 2133.0801 2132.2998 2131.7796 2134.6407 2133.0801 2128.6584 2105.7696 1758.0159 
14:32:05.812806 2043 2037 2133.8604 2132.82 2131.2594 2129.9589 2130.219 2142.1836 2129.9589 2133.0801 2131.5195 2134.9008 2134.3806 2134.9008 2108.6307 1763.9982 
14:32:05.820801 2044 2038 2133.3402 2133.3402 2130.4791 2132.0397 2130.7392 2136.2013 2132.2998 2132.82 2133.3402 2135.421 2135.6811 2136.4614 2109.1509 1762.6977 
14:32:05.828845 2046 2038 2133.6003 2130.9993 2130.219 2131.2594 2131.2594 2128.1382 2132.82 2132.0397 2134.6407 2135.6811 2134.3806 2132.82 2108.6307 1766.079 
14:32:05.836807 2046 2040 2130.4791 2130.4791 2131.2594 2131.2594 2132.0397 2123.1963 2134.3806 2132.2998 2133.0801 2135.421 2130.9993 2130.4791 2107.0701 1763.478 
14:32:05.844804 2045 2039 2132.82 2131.2594 2130.4791 2129.6988 2129.9589 2127.618 2128.6584 2132.2998 2131.7796 2135.1609 2130.9993 2135.9412 2108.1105 1767.1194 
14:32:05.852803 2044 2038 2129.9589 2132.2998 2130.7392 2133.8604 2132.2998 2135.1609 2131.7796 2134.1205 2132.0397 2134.1205 2129.4387 2129.9589 2105.7696 1762.1775 
14:32:05.860852 2044 2037 2129.4387 2132.2998 2130.7392 2133.0801 2131.7796 2137.2417 2130.9993 2132.0397 2132.0397 2134.1205 2128.3983 2124.7569 2106.81 1763.7381 
14:32:05.867805 2044 2038 2129.4387 2132.5599 2131.2594 2132.82 2132.82 2133.3402 2131.5195 2130.9993 2133.3402 2135.421 2128.3983 2126.3175 2106.81 1758.276 
14:32:05.875804 2046 2038 2131.5195 2131.5195 2130.4791 2130.9993 2131.5195 2127.3579 2128.1382 2133.6003 2134.3806 2135.6811 2129.6988 2130.219 2106.0297 1758.5361 
14:32:05.883849 2047 2039 2130.4791 2132.2998 2130.4791 2132.0397 2131.2594 2124.4968 2127.0978 2133.6003 2133.6003 2134.3806 2129.1786 2127.8781 2104.7292 1758.0159 
14:32:05.891808 2046 2040 2131.2594 2131.7796 2131.5195 2131.2594 2129.6988 2126.8377 2125.7973 2129.1786 2133.3402 2134.1205 2129.9589 2128.6584 2106.5499 1759.8366 
14:32:05.899801 2044 2038 2131.2594 2130.7392 2132.0397 2129.6988 2129.1786 2131.7796 2128.3983 2129.4387 2132.5599 2133.8604 2130.4791 2129.6988 2106.0297 1757.4957 
14:32:05.907796 2044 2038 2132.0397 2130.9993 2133.3402 2129.9589 2127.618 2133.6003 2126.8377 2133.0801 2132.2998 2133.0801 2132.82 2130.9993 2106.0297 1757.4957 
14:32:05.915839 2044 2037 2133.0801 2132.2998 2134.1205 2131.2594 2128.1382 2134.3806 2127.8781 2132.2998 2131.5195 2134.6407 2134.1205 2130.219 2107.5903 1760.0967 
14:32:05.923822 2045 2037 2131.5195 2130.219 2132.5599 2131.5195 2131.5195 2130.7392 2134.1205 2131.2594 2131.5195 2135.6811 2133.8604 2129.9589 2108.3706 1759.8366 
14:32:05.931801 2046 2038 2131.7796 2129.9589 2130.9993 2128.6584 2132.2998 2128.1382 2133.6003 2131.5195 2133.0801 2133.6003 2132.2998 2132.2998 2108.6307 1762.4376 
14:32:05.938850 2044 2039 2132.82 2131.2594 2132.0397 2130.7392 2131.7796 2131.7796 2132.82 2132.5599 2134.3806 2133.0801 2134.1205 2134.1205 2107.5903 1761.9174 
14:32:05.946812 2045 2038 2133.6003 2131.2594 2131.2594 2131.2594 2131.5195 2135.1609 2132.2998 2131.7796 2132.2998 2136.2013 2133.8604 2132.82 2107.0701 1767.1194 
14:32:05.954821 2045 2040 2129.6988 2131.7796 2130.9993 2130.9993 2134.6407 2134.6407 2133.6003 2132.5599 2132.0397 2137.2417 2130.7392 2130.219 2107.5903 1766.3391 
14:32:05.962804 2045 2038 2130.7392 2132.5599 2130.9993 2129.1786 2132.82 2134.9008 2129.6988 2131.2594 2132.82 2135.9412 2130.219 2131.5195 2109.411 1767.1194 
14:32:05.970800 2045 2037 2129.4387 2132.5599 2132.2998 2131.5195 2130.7392 2131.2594 2131.5195 2131.2594 2134.1205 2135.421 2129.9589 2129.4387 2107.0701 1763.2179 
14:32:05.978984 2045 2039 2132.5599 2132.0397 2131.5195 2130.219 2130.9993 2127.618 2127.0978 2131.5195 2135.6811 2134.9008 2129.9589 2129.4387 2107.5903 1767.3795 
14:32:05.986806 2046 2038 2131.2594 2132.2998 2131.2594 2131.7796 2134.9008 2131.2594 2129.1786 2132.2998 2134.9008 2134.1205 2129.1786 2126.3175 2106.5499 1759.0563 
14:32:05.994815 2046 2038 2131.2594 2132.0397 2130.219 2129.9589 2130.9993 2133.6003 2128.3983 2132.5599 2131.2594 2134.3806 2129.6988 2127.0978 2105.5095 1759.0563 
14:32:06.001785 2045 2036 2128.6584 2131.7796 2132.5599 2130.219 2130.219 2128.3983 2128.6584 2132.82 2132.0397 2135.421 2131.7796 2126.5776 2104.209 1756.7154 
14:32:06.009846 2045 2036 2130.219 2130.7392 2131.7796 2128.3983 2130.4791 2127.3579 2125.7973 2131.2594 2133.8604 2134.6407 2133.3402 2127.3579 2106.5499 1757.7558 
14:32:06.017815 2046 2038 2129.6988 2131.7796 2130.219 2129.6988 2131.2594 2131.7796 2130.7392 2132.0397 2132.82 2133.3402 2129.6988 2126.8377 2106.0297 1755.4149 
14:32:06.025915 2046 2039 2132.2998 2132.0397 2131.7796 2128.9185 2128.6584 2131.5195 2129.1786 2132.82 2131.5195 2133.8604 2132.0397 2131.7796 2107.3302 1759.8366 
14:32:06.033851 2044 2038 2133.0801 2130.7392 2133.3402 2129.1786 2129.6988 2130.7392 2129.1786 2131.5195 2132.2998 2134.3806 2136.9816 2133.3402 2107.5903 1758.0159 
14:32:06.041834 2045 2038 2133.6003 2128.6584 2132.0397 2128.9185 2131.5195 2130.7392 2131.5195 2131.5195 2133.3402 2134.1205 2135.1609 2134.3806 2108.3706 1760.0967 
14:32:06.049844 2047 2038 2133.0801 2130.7392 2131.2594 2129.6988 2132.2998 2130.219 2133.8604 2132.82 2131.7796 2135.1609 2130.4791 2134.3806 2108.3706 1763.7381 
14:32:06.057934 2047 2037 2132.0397 2131.2594 2132.2998 2131.2594 2130.7392 2131.2594 2133.0801 2134.1205 2130.9993 2135.6811 2133.8604 2134.6407 2108.6307 1764.2583 
14:32:06.065915 2046 2038 2132.0397 2131.2594 2131.7796 2132.0397 2129.6988 2134.1205 2130.7392 2133.6003 2131.7796 2134.1205 2133.6003 2133.3402 2108.6307 1765.8189 
14:32:06.072857 2044 2038 2131.2594 2132.82 2132.0397 2133.0801 2131.5195 2133.0801 2132.0397 2132.0397 2132.0397 2133.8604 2128.9185 2132.5599 2108.1105 1765.0386 
14:32:06.080903 2044 2039 2131.2594 2132.5599 2130.9993 2130.9993 2132.2998 2131.2594 2134.3806 2131.7796 2131.5195 2135.6811 2128.9185 2129.9589 2107.8504 1764.5184 
14:32:06.088811 2044 2036 2129.4387 2130.9993 2130.9993 2130.9993 2133.3402 2130.219 2134.6407 2132.82 2133.8604 2135.6811 2130.219 2123.9766 2105.7696 1762.1775 
14:32:06.096907 2044 2035 2131.2594 2132.82 2131.5195 2130.7392 2132.0397 2130.219 2127.618 2132.2998 2134.3806 2135.1609 2128.6584 2125.2771 2107.5903 1767.1194 
14:32:06.104856 2044 2038 2129.6988 2133.6003 2132.5599 2132.5599 2132.0397 2129.6988 2128.6584 2133.0801 2133.6003 2134.9008 2128.1382 2127.618 2106.2898 1759.5765 
14:32:06.113149 2045 2039 2131.5195 2130.9993 2130.219 2129.4387 2129.6988 2128.3983 2126.8377 2132.82 2134.9008 2134.6407 2130.219 2127.618 2104.4691 1760.0967 
14:32:06.120834 2047 2039 2130.4791 2130.4791 2130.4791 2131.5195 2129.9589 2126.3175 2126.5776 2131.7796 2134.9008 2134.1205 2131.5195 2126.3175 2103.6888 1759.5765 
14:32:06.127860 2047 2039 2132.2998 2130.4791 2132.82 2131.5195 2127.8781 2128.3983 2124.7569 2131.7796 2132.5599 2134.3806 2132.0397 2130.219 2105.7696 1761.9174 
14:32:06.135897 2044 2037 2130.4791 2130.7392 2133.3402 2132.0397 2129.4387 2132.0397 2130.4791 2134.1205 2133.6003 2133.8604 2131.7796 2130.9993 2105.2494 1756.4553 
14:32:06.143896 2043 2037 2132.82 2130.4791 2130.4791 2128.3983 2129.4387 2133.0801 2129.1786 2132.82 2134.1205 2132.82 2134.3806 2134.6407 2108.1105 1764.2583 
14:32:06.151823 2044 2039 2130.7392 2131.2594 2132.0397 2129.9589 2131.2594 2133.3402 2133.3402 2132.2998 2132.0397 2133.6003 2134.9008 2134.3806 2107.5903 1763.7381 
14:32:06.160001 2046 2038 2132.82 2130.9993 2132.82 2129.4387 2130.7392 2131.5195 2133.8604 2132.5599 2131.5195 2135.421 2133.8604 2133.8604 2107.8504 1767.3795 
14:32:06.167823 2047 2038 2133.8604 2130.7392 2131.2594 2130.219 2132.5599 2129.1786 2134.1205 2131.7796 2133.0801 2134.3806 2132.2998 2135.1609 2109.411 1768.68 
14:32:06.175819 2047 2038 2133.3402 2129.4387 2128.6584 2130.4791 2132.2998 2130.4791 2131.7796 2131.2594 2135.1609 2133.3402 2132.82 2138.022 2109.411 1769.2002 
14:32:06.183899 2045 2038 2131.2594 2131.7796 2128.9185 2129.9589 2131.7796 2134.6407 2131.5195 2131.7796 2134.9008 2134.1205 2130.4791 2133.0801 2106.5499 1766.8593 
14:32:06.191886 2044 2037 2132.2998 2133.6003 2130.7392 2129.9589 2131.5195 2135.6811 2130.7392 2132.82 2133.3402 2134.9008 2130.9993 2132.2998 2109.6711 1768.9401 
14:32:06.198900 2045 2037 2130.7392 2132.2998 2130.9993 2130.4791 2133.3402 2134.1205 2131.2594 2132.82 2133.6003 2135.6811 2132.0397 2131.5195 2109.9312 1765.2987 
14:32:06.206905 2046 2039 2127.618 2132.2998 2130.9993 2130.7392 2132.82 2129.4387 2130.9993 2132.82 2135.421 2135.9412 2129.1786 2127.8781 2106.5499 1760.0967 
14:32:06.214821 2045 2040 2129.6988 2134.3806 2131.7796 2130.4791 2130.7392 2125.7973 2128.6584 2131.5195 2134.6407 2133.8604 2128.3983 2127.0978 2108.1105 1763.9982 
14:32:06.222866 2045 2037 2128.3983 2132.2998 2132.5599 2132.5599 2131.2594 2126.0574 2129.1786 2132.0397 2133.3402 2134.6407 2130.9993 2126.3175 2106.81 1759.3164 
14:32:06.230890 2044 2037 2127.3579 2131.2594 2130.4791 2130.4791 2130.4791 2131.2594 2128.6584 2132.82 2132.5599 2135.9412 2130.219 2123.9766 2102.3883 1756.1952 
14:32:06.238904 2043 2037 2128.3983 2132.5599 2132.0397 2131.2594 2130.9993 2135.6811 2129.4387 2132.5599 2132.5599 2134.3806 2129.9589 2125.5372 2103.1686 1756.7154 
14:32:06.246819 2045 2037 2133.3402 2131.2594 2133.6003 2130.9993 2128.9185 2137.5018 2127.3579 2131.5195 2133.0801 2133.0801 2132.5599 2131.2594 2107.8504 1764.2583 
14:32:06.255152 2046 2039 2132.5599 2129.6988 2132.5599 2130.9993 2128.1382 2130.7392 2130.219 2132.5599 2134.1205 2133.0801 2134.9008 2132.0397 2106.0297 1760.0967 
14:32:06.261866 2048 2039 2133.6003 2129.6988 2129.9589 2127.8781 2128.3983 2122.9362 2128.1382 2132.2998 2133.0801 2133.3402 2135.9412 2133.0801 2106.81 1761.3972 
14:32:06.269906 2048 2039 2131.2594 2130.219 2131.7796 2130.7392 2133.3402 2125.5372 2133.0801 2132.0397 2132.2998 2134.1205 2135.1609 2132.2998 2106.81 1758.0159 
14:32:06.277825 2044 2039 2132.5599 2129.6988 2131.5195 2129.6988 2131.2594 2134.1205 2131.5195 2131.7796 2131.7796 2134.1205 2134.1205 2134.6407 2107.3302 1761.3972 
14:32:06.286123 2043 2035 2130.4791 2132.0397 2130.7392 2132.5599 2131.5195 2140.1028 2132.0397 2133.0801 2132.5599 2133.6003 2132.2998 2133.6003 2107.0701 1759.8366 
14:32:06.293874 2046 2038 2131.7796 2133.0801 2129.9589 2132.5599 2133.8604 2139.5826 2129.6988 2131.5195 2133.6003 2134.1205 2132.2998 2133.0801 2108.6307 1766.079 
14:32:06.301900 2046 2039 2129.9589 2133.6003 2131.2594 2130.9993 2135.421 2131.2594 2132.82 2130.7392 2133.6003 2134.1205 2129.6988 2129.9589 2106.5499 1765.5588 
14:32:06.309820 2045 2040 2131.2594 2134.1205 2130.4791 2128.1382 2131.5195 2121.6357 2130.7392 2130.4791 2133.6003 2134.1205 2129.4387 2132.0397 2108.1105 1767.1194 
14:32:06.318144 2044 2040 2131.5195 2134.3806 2130.219 2130.4791 2130.7392 2124.2367 2129.1786 2130.219 2134.6407 2135.1609 2129.4387 2130.219 2107.0701 1764.2583 
14:32:06.324832 2043 2036 2131.7796 2132.5599 2131.2594 2131.2594 2130.219 2132.5599 2126.5776 2131.5195 2133.6003 2134.9008 2129.6988 2127.0978 2105.2494 1766.079 
14:32:06.332906 2043 2037 2129.9589 2132.82 2132.0397 2130.7392 2130.4791 2138.2821 2126.8377 2133.3402 2131.5195 2134.3806 2129.4387 2126.5776 2106.0297 1764.5184 
14:32:06.340828 2045 2036 2130.4791 2134.1205 2132.2998 2131.2594 2129.9589 2136.7215 2127.618 2133.0801 2133.6003 2135.421 2130.7392 2128.9185 2106.81 1760.0967 
14:32:06.349076 2047 2037 2131.7796 2132.82 2131.5195 2130.4791 2130.4791 2129.1786 2128.3983 2132.2998 2134.9008 2134.3806 2131.5195 2128.9185 2104.7292 1760.3568 
14:32:06.356938 2047 2039 2128.9185 2129.6988 2132.0397 2130.219 2130.7392 2121.3756 2129.9589 2133.8604 2132.5599 2132.82 2132.82 2130.4791 2105.2494 1759.0563 
14:32:06.364888 2047 2040 2129.6988 2128.6584 2131.7796 2129.9589 2128.3983 2122.6761 2129.9589 2133.6003 2131.2594 2133.3402 2132.82 2132.2998 2108.6307 1760.6169 
14:32:06.372813 2045 2038 2131.2594 2129.6988 2132.0397 2131.2594 2129.4387 2130.7392 2131.5195 2132.2998 2133.3402 2134.3806 2133.3402 2132.0397 2107.8504 1760.0967 
14:32:06.380895 2043 2036 2134.1205 2130.7392 2129.9589 2128.9185 2131.2594 2139.5826 2128.6584 2130.9993 2133.6003 2133.8604 2134.9008 2133.6003 2107.0701 1765.2987 
14:32:06.389323 2043 2037 2131.7796 2130.7392 2130.4791 2129.6988 2132.0397 2142.4437 2133.6003 2132.82 2132.0397 2133.0801 2136.4614 2133.3402 2108.3706 1763.9982 
14:32:06.395839 2046 2038 2134.1205 2130.7392 2130.9993 2128.9185 2129.9589 2135.9412 2133.6003 2133.3402 2132.0397 2133.3402 2135.6811 2134.6407 2111.7519 1772.0613 
14:32:06.403806 2046 2038 2133.8604 2131.7796 2131.2594 2130.9993 2133.6003 2125.7973 2133.3402 2133.0801 2134.1205 2133.8604 2132.82 2133.8604 2109.411 1769.2002 
14:32:06.411898 2047 2039 2135.6811 2130.9993 2130.219 2128.6584 2132.2998 2125.017 2129.1786 2132.2998 2133.6003 2134.6407 2132.5599 2133.6003 2106.81 1767.1194 
14:32:06.420317 2046 2038 2131.2594 2131.5195 2132.0397 2130.219 2132.5599 2131.7796 2132.5599 2132.5599 2132.2998 2134.1205 2131.2594 2128.9185 2106.2898 1765.2987 
14:32:06.427839 2044 2037 2130.4791 2132.5599 2131.2594 2130.219 2132.82 2137.7619 2129.9589 2132.0397 2133.3402 2133.8604 2130.9993 2131.5195 2109.1509 1771.8012 
14:32:06.435806 2044 2036 2128.6584 2133.0801 2131.7796 2131.7796 2133.3402 2137.7619 2131.2594 2132.5599 2135.1609 2134.9008 2128.9185 2129.1786 2105.5095 1763.2179 
14:32:06.443902 2046 2038 2130.4791 2133.0801 2132.82 2129.4387 2129.6988 2130.9993 2128.9185 2132.5599 2134.3806 2135.1609 2128.3983 2125.2771 2104.7292 1762.9578 
14:32:06.451981 2046 2040 2129.6988 2132.82 2132.5599 2130.219 2129.6988 2123.7165 2129.1786 2132.5599 2133.6003 2134.1205 2128.9185 2124.4968 2105.2494 1762.6977 
14:32:06.458831 2045 2040 2130.4791 2130.4791 2132.0397 2130.219 2128.9185 2123.4564 2126.8377 2132.0397 2134.1205 2134.3806 2130.219 2127.0978 2104.7292 1761.6573 
14:32:06.474862 2043 2038 2131.7796 2132.0397 2132.5599 2129.6988 2129.6988 2134.6407 2124.4968 2131.7796 2130.7392 2134.1205 2132.2998 2129.9589 2107.0701 1762.1775 
14:32:06.482897 2045 2037 2131.5195 2130.4791 2131.7796 2130.219 2130.4791 2134.1205 2128.6584 2132.2998 2133.3402 2134.1205 2132.2998 2132.0397 2108.1105 1761.9174 
14:32:06.490947 2045 2038 2130.4791 2128.6584 2131.2594 2130.4791 2130.4791 2128.3983 2131.7796 2133.6003 2134.3806 2134.1205 2133.6003 2133.3402 2107.5903 1763.2179 
14:32:06.498878 2045 2037 2133.0801 2130.4791 2130.9993 2129.1786 2130.4791 2126.3175 2130.4791 2133.6003 2131.2594 2133.6003 2135.421 2133.8604 2107.5903 1766.079 
